"ENSEMBL","GENETYPE","SYMBOL","ENTREZID"
"ENSG00000253251","protein-coding","SHLD3","112441434"
"ENSG00000284643","protein-coding","SCYGR2","112441435"
"ENSG00000284622","protein-coding","SCYGR10","112441436"
"ENSG00000284667","protein-coding","SCYGR5","112441437"
"ENSG00000284718","protein-coding","SCYGR7","112441438"
"ENSG00000283433","pseudo","RNA5SP532","112441442"
"ENSG00000284465","protein-coding","TAF11L7","112488736"
"ENSG00000283967","protein-coding","TAF11L8","112488737"
"ENSG00000284356","protein-coding","TAF11L10","112488738"
"ENSG00000284356","protein-coding","LOC124906475","124906475"
"ENSG00000284356","protein-coding","LOC124906476","124906476"
"ENSG00000284356","protein-coding","LOC124906477","124906477"
"ENSG00000284356","protein-coding","LOC124906478","124906478"
"ENSG00000284356","protein-coding","LOC124906479","124906479"
"ENSG00000284356","protein-coding","LOC124906480","124906480"
"ENSG00000284356","protein-coding","LOC124906481","124906481"
"ENSG00000284356","protein-coding","LOC124906482","124906482"
"ENSG00000284356","protein-coding","LOC124906483","124906483"
"ENSG00000284356","protein-coding","LOC124906484","124906484"
"ENSG00000284356","protein-coding","LOC124906485","124906485"
"ENSG00000284356","protein-coding","LOC124906486","124906486"
"ENSG00000284356","protein-coding","LOC124906487","124906487"
"ENSG00000284356","protein-coding","LOC124906488","124906488"
"ENSG00000284356","protein-coding","LOC124906489","124906489"
"ENSG00000284356","protein-coding","LOC124906490","124906490"
"ENSG00000284356","protein-coding","LOC124906491","124906491"
"ENSG00000284356","protein-coding","LOC128966665","128966665"
"ENSG00000284356","protein-coding","LOC128966671","128966671"
"ENSG00000284356","protein-coding","LOC128966672","128966672"
"ENSG00000284356","protein-coding","LOC128966673","128966673"
"ENSG00000284356","protein-coding","LOC130160542","130160542"
"ENSG00000284356","protein-coding","LOC130160543","130160543"
"ENSG00000284356","protein-coding","LOC130160544","130160544"
"ENSG00000284356","protein-coding","LOC130160545","130160545"
"ENSG00000284356","protein-coding","LOC130160546","130160546"
"ENSG00000284356","protein-coding","LOC130160547","130160547"
"ENSG00000284356","protein-coding","LOC130160548","130160548"
"ENSG00000284356","protein-coding","LOC130160549","130160549"
"ENSG00000249156","protein-coding","TAF11L12","112488739"
"ENSG00000250782","protein-coding","TAF11L14","112488740"
"ENSG00000244456","pseudo","SPECC1P2","112488741"
"ENSG00000283988","protein-coding","TAF11L9","112488745"
"ENSG00000283740","protein-coding","TAF11L11","112488746"
"ENSG00000283776","protein-coding","TAF11L13","112488747"
"ENSG00000224784","pseudo","S100A15A","112488748"
"ENSG00000259438","ncRNA","MAPK6-DT","112543478"
"ENSG00000253802","ncRNA","SIRLNT","112543493"
"ENSG00000285445","pseudo","TUSC2P2","112552163"
"ENSG00000226925","ncRNA","IL1R1-AS1","112577460"
"ENSG00000285231","protein-coding","OOSP3","112577461"
"ENSG00000285010","protein-coding","OOSP4A","112577462"
"ENSG00000285375","protein-coding","OOSP4A","112577462"
"ENSG00000274925","ncRNA","ZKSCAN2-DT","112577464"
"ENSG00000266504","pseudo","RDM1P1","112577465"
"ENSG00000266497","pseudo","RDM1P2","112577466"
"ENSG00000271974","pseudo","RDM1P4","112577467"
"ENSG00000286135","protein-coding","SPADH","112577516"
"ENSG00000255177","ncRNA","MUC5B-AS1","112577518"
"ENSG00000286126","ncRNA","LOC112577592","112577592"
"ENSG00000280707","ncRNA","HPAT5","112590798"
"ENSG00000285043","protein-coding","LOC112694756","112694756"
"ENSG00000261488","ncRNA","TBILA","112806053"
"ENSG00000285293","ncRNA","TBILA","112806053"
"ENSG00000228035","ncRNA","NGF-AS1","112840934"
"ENSG00000269929","ncRNA","MIRLET7A1HG","112903833"
"ENSG00000257596","ncRNA","SCAT2","112935960"
"ENSG00000236345","ncRNA","SCAT8","112935969"
"ENSG00000178440","ncRNA","TIMM23B-AGAP6","113218477"
"ENSG00000210151","ncRNA","MIR12136","113219467"
"ENSG00000283611","pseudo","TMEM274P","113391335"
"ENSG00000286140","protein-coding","DERPC","113455421"
"ENSG00000286920","protein-coding","SMIM40","113523636"
"ENSG00000284791","protein-coding","SMIM41","113523638"
"ENSG00000284479","protein-coding","SMIM39","113523639"
"ENSG00000264569","ncRNA","DCXR-DT","113523640"
"ENSG00000256288","ncRNA","LINC02617","113523642"
"ENSG00000287794","pseudo","ANCV1RP","113939904"
"ENSG00000242288","pseudo","BMS1P4-AGAP5","113939925"
"ENSG00000267281","protein-coding","ATF7-NPFF","114108587"
"ENSG00000288864","protein-coding","ARHGAP11A-SCG5","114118903"
"ENSG00000285480","protein-coding","H2BK1","114483833"
"ENSG00000285292","protein-coding","ABCF2-H2BK1","114483834"
"ENSG00000227751","ncRNA","RCC2-AS1","114515514"
"ENSG00000281391","ncRNA","RCC2-AS1","114515514"
"ENSG00000228277","ncRNA","UMLILO","114515515"
"ENSG00000283247","protein-coding","CCDC201","114515518"
"ENSG00000237772","ncRNA","LINC02631","114515520"
"ENSG00000264448","ncRNA","MIR378D2HG","114515521"
"ENSG00000286264","protein-coding","LOC114841035","114841035"
"ENSG00000287363","protein-coding","CIMIP3","114841037"
"ENSG00000261202","ncRNA","TNRC6B-DT","114841040"
"ENSG00000257046","protein-coding","SLCO1B3-SLCO1B7","115072896"
"ENSG00000288558","protein-coding","DUS4L-BCAP29","115253422"
"ENSG00000271551","ncRNA","LOC115308161","115308161"
"ENSG00000259884","ncRNA","NR4A1AS","115409980"
"ENSG00000277678","pseudo","RNU1-153P","115409985"
"ENSG00000252135","pseudo","RNU1-155P","115409986"
"ENSG00000237571","ncRNA","LINC02862","115409987"
"ENSG00000270384","pseudo","RNU1-154P","115409990"
"ENSG00000234202","pseudo","H3P3","115482682"
"ENSG00000237178","pseudo","H3P7","115482683"
"ENSG00000227430","pseudo","H3P9","115482684"
"ENSG00000243977","pseudo","H3P13","115482685"
"ENSG00000229674","protein-coding","H2AL3","115482686"
"ENSG00000285944","pseudo","H2AL1MP","115482687"
"ENSG00000277720","pseudo","H3C5P","115482688"
"ENSG00000223497","pseudo","H2BL1P","115482689"
"ENSG00000277410","pseudo","H2BP5","115482690"
"ENSG00000231787","pseudo","H2BP9","115482691"
"ENSG00000240680","pseudo","H4P1","115482692"
"ENSG00000227443","pseudo","H3P30","115482700"
"ENSG00000233814","pseudo","H3P32","115482701"
"ENSG00000255295","pseudo","H3P34","115482702"
"ENSG00000271626","pseudo","H3P42","115482704"
"ENSG00000227211","pseudo","H3P45","115482705"
"ENSG00000230111","pseudo","H3P11","115482708"
"ENSG00000271296","pseudo","H3P19","115482709"
"ENSG00000232466","pseudo","H3P31","115482710"
"ENSG00000230228","pseudo","H3P1","115482711"
"ENSG00000285989","pseudo","H2AQ1P","115482715"
"ENSG00000226222","pseudo","H2BP7","115482717"
"ENSG00000275506","pseudo","H3P25","115482720"
"ENSG00000228783","pseudo","H3P29","115482721"
"ENSG00000255492","pseudo","H3P33","115482722"
"ENSG00000278317","pseudo","H3P46","115482724"
"ENSG00000235976","pseudo","H2BP8","115482725"
"ENSG00000253156","pseudo","H2AZP7","115482726"
"ENSG00000260807","ncRNA","CEROX1","115804232"
"ENSG00000261087","ncRNA","ZNNT1","115830329"
"ENSG00000273692","pseudo","LONRF2P5","115830330"
"ENSG00000271227","pseudo","SREK1IP1P2","115838655"
"ENSG00000274536","ncRNA","MIR223HG","115891964"
"ENSG00000234865","pseudo","ADH5P5","115945146"
"ENSG00000293282","pseudo","XNDC1CP","115995503"
"ENSG00000288622","ncRNA","PDCD6-AHRR","116412618"
"ENSG00000286710","ncRNA","LOC116435278","116435278"
"ENSG00000283601","pseudo","MS4A19P","116435280"
"ENSG00000258451","ncRNA","EGILA","116435281"
"ENSG00000283613","pseudo","CUPIN1P","116435282"
"ENSG00000250594","pseudo","RNF14P2","116435284"
"ENSG00000244565","pseudo","POLR2DP2","116435285"
"ENSG00000230748","pseudo","PRELID1P7","116435286"
"ENSG00000227847","pseudo","PPIAP93","116435287"
"ENSG00000225349","pseudo","ANKRD49P2","116435289"
"ENSG00000285420","pseudo","PDGFRL2P","116435296"
"ENSG00000263412","ncRNA","NFE2L1-DT","116435298"
"ENSG00000272686","ncRNA","WASL-DT","116435299"
"ENSG00000273723","ncRNA","SUGT1-DT","116435302"
"ENSG00000248980","ncRNA","SPCS3-AS1","116435303"
"ENSG00000288638","ncRNA","LNCDAT","116804915"
"ENSG00000285843","pseudo","SCYGR9","117134595"
"ENSG00000286025","protein-coding","FAM246C","117134596"
"ENSG00000286175","protein-coding","FAM246B","117134597"
"ENSG00000286102","protein-coding","FAM246A","117134598"
"ENSG00000235131","ncRNA","TP73-AS2","117134600"
"ENSG00000271646","ncRNA","IRF2-DT","117134601"
"ENSG00000287071","pseudo","CDRT15P4","117314529"
"ENSG00000226153","pseudo","CHP1P3","117369447"
"ENSG00000232601","pseudo","ANAPC15P2","117751731"
"ENSG00000270326","pseudo","SMIM15P2","117751734"
"ENSG00000233828","ncRNA","MIR4280HG","117751736"
"ENSG00000271081","pseudo","HIKESHIP3","117751737"
"ENSG00000235136","pseudo","PSMA5P1","117751738"
"ENSG00000250895","pseudo","TUBAP15","117751739"
"ENSG00000267544","pseudo","HIKESHIP2","117751740"
"ENSG00000256192","pseudo","OOEPP2","117751741"
"ENSG00000227066","ncRNA","LOC117779438","117779438"
"ENSG00000272841","ncRNA","MAP3K4-AS1","117981787"
"ENSG00000234969","pseudo","AARSD1P1","117981788"
"ENSG00000288460","protein-coding","SMIM42","117981789"
"ENSG00000215630","pseudo","GUSBP9","118126072"
"ENSG00000290147","protein-coding","GUCA1ANB-GUCA1A","118142757"
"ENSG00000288907","ncRNA","LOC118567325","118567325"
"ENSG00000236782","protein-coding","ZNF593OS","118568799"
"ENSG00000215000","pseudo","GAPDHP77","118568801"
"ENSG00000271424","pseudo","GLRX5P3","118568802"
"ENSG00000273492","ncRNA","APP-DT","118568803"
"ENSG00000182974","protein-coding","OR4M2B","118568804"
"ENSG00000288469","protein-coding","OR4M2B","118568804"
"ENSG00000278776","protein-coding","OR4M2B","118568804"
"ENSG00000259324","pseudo","OR11K1BP","118568805"
"ENSG00000230491","pseudo","SRD5A2P1","118568808"
"ENSG00000272716","ncRNA","SLC30A6-DT","118568811"
"ENSG00000272205","ncRNA","POU2F1-DT","118568815"
"ENSG00000272711","ncRNA","HK2-DT","118568819"
"ENSG00000232879","pseudo","GLRX5P2","118568821"
"ENSG00000283365","pseudo","NCOA5LP","118568822"
"ENSG00000279445","pseudo","OR4N3BP","118568823"
"ENSG00000273008","ncRNA","CSGALNACT2-DT","118568825"
"ENSG00000272525","ncRNA","BTF3-DT","118568828"
"ENSG00000272192","ncRNA","PDE7A-DT","118568829"
"ENSG00000272097","ncRNA","TMEM14B-DT","118597831"
"ENSG00000271869","ncRNA","DCTN6-DT","118597835"
"ENSG00000271931","ncRNA","PNRC1-DT","118597843"
"ENSG00000224244","pseudo","KRT224P","118732296"
"ENSG00000270964","ncRNA","MAP2K5-DT","118732298"
"ENSG00000270761","ncRNA","CD2AP-DT","118732299"
"ENSG00000268564","ncRNA","ILVBL-AS1","118827806"
"ENSG00000267626","ncRNA","HAUS5-DT","118827809"
"ENSG00000267390","ncRNA","KDSR-DT","118827811"
"ENSG00000271387","ncRNA","C1orf21-DT","118827814"
"ENSG00000263004","ncRNA","AKAP1-DT","119139901"
"ENSG00000262693","ncRNA","ZFP3-DT","119139902"
"ENSG00000262165","protein-coding","C17orf114","119139905"
"ENSG00000261758","ncRNA","STAG1-DT","119139906"
"ENSG00000261501","ncRNA","BBS7-DT","119545622"
"ENSG00000261481","ncRNA","CARHSP1-DT","119545623"
"ENSG00000261173","ncRNA","DNAJA2-DT","119545626"
"ENSG00000261033","ncRNA","SPECC1-DT","119545627"
"ENSG00000287431","ncRNA","RENO1","119545628"
"ENSG00000260257","ncRNA","LOC119746555","119746555"
"ENSG00000260708","ncRNA","TBC1D22A-DT","119863861"
"ENSG00000260519","ncRNA","ATP8A1-DT","119863863"
"ENSG00000260278","ncRNA","BMP2K-DT","119863864"
"ENSG00000260236","ncRNA","PTPN23-DT","119863865"
"ENSG00000260115","ncRNA","CDH8-AS1","119863871"
"ENSG00000259818","ncRNA","CZIB-DT","120017342"
"ENSG00000184154","protein-coding","LRRC51","120356739"
"ENSG00000284844","protein-coding","TOMT","120356740"
"ENSG00000288677","protein-coding","HRURF","120766137"
"ENSG00000259172","ncRNA","SNRPA1-DT","120766138"
"ENSG00000258001","ncRNA","R3HDM2-DT","120766140"
"ENSG00000257530","ncRNA","BICD1-AS1","120766143"
"ENSG00000257354","ncRNA","MIRLET7IHG","120766144"
"ENSG00000257319","ncRNA","DBX2-AS1","120766145"
"ENSG00000257696","ncRNA","BLTP3B-DT","120766146"
"ENSG00000257453","ncRNA","PHLDA1-AS1","120766149"
"ENSG00000257809","ncRNA","MYL6B-AS1","120766150"
"ENSG00000254768","ncRNA","SLC17A6-DT","120883619"
"ENSG00000251307","ncRNA","CCNO-DT","121009647"
"ENSG00000249637","ncRNA","ANKHD1-DT","121232368"
"ENSG00000247877","ncRNA","FAM174A-DT","121232371"
"ENSG00000249899","ncRNA","ITGA2-AS1","121232372"
"ENSG00000249502","ncRNA","MED28-DT","121232375"
"ENSG00000247287","ncRNA","PRKCH-AS1","121233923"
"ENSG00000251577","ncRNA","TACR3-AS1","121233924"
"ENSG00000246528","ncRNA","SLCO5A1-AS1","121233925"
"ENSG00000225471","pseudo","LOC121627959","121627959"
"ENSG00000290901","pseudo","LOC121676924","121676924"
"ENSG00000246350","ncRNA","ZBED9-AS1","121676925"
"ENSG00000275478","ncRNA","ZBED9-AS1","121676925"
"ENSG00000264449","ncRNA","LOC121725015","121725015"
"ENSG00000286105","protein-coding","TMEM217B","121725057"
"ENSG00000240790","ncRNA","SND1-DT","121832805"
"ENSG00000236544","ncRNA","EN2-DT","121832807"
"ENSG00000235545","ncRNA","DOCK7-DT","121832810"
"ENSG00000236526","ncRNA","BTBD3-AS1","121832811"
"ENSG00000284605","pseudo","ENPP7P15","121832813"
"ENSG00000236471","ncRNA","LINC02920","121832815"
"ENSG00000235434","ncRNA","RNF186-AS1","121847981"
"ENSG00000234181","ncRNA","PIGO-AS1","121847984"
"ENSG00000234129","ncRNA","HCCS-DT","121847985"
"ENSG00000260516","pseudo","CHEK2P7","121847986"
"ENSG00000233611","ncRNA","GBX2-AS1","121853074"
"ENSG00000233508","ncRNA","PTPRT-DT","121853075"
"ENSG00000233221","ncRNA","ARHGEF4-AS1","121853076"
"ENSG00000244699","pseudo","EVA1CP5","122149298"
"ENSG00000251610","pseudo","EVA1CP6","122149299"
"ENSG00000277125","pseudo","PMS2P14","122149300"
"ENSG00000230189","pseudo","RABGEF1P2","122149301"
"ENSG00000234869","ncRNA","LINC02925","122149302"
"ENSG00000232396","ncRNA","CABP7-DT","122149303"
"ENSG00000230153","ncRNA","LINC02927","122149304"
"ENSG00000228192","ncRNA","ZNF691-DT","122152325"
"ENSG00000227896","ncRNA","WAPL-DT","122152326"
"ENSG00000227542","ncRNA","MYO1B-AS1","122152331"
"ENSG00000227237","ncRNA","ZNF692-DT","122152365"
"ENSG00000289716","ncRNA","XNDC1N-ZNF705EP-ALG1L9P","122319435"
"ENSG00000288658","protein-coding","RNF228","122319436"
"ENSG00000287585","protein-coding","LOC122319696","122319696"
"ENSG00000283205","protein-coding","LOC122394732","122394732"
"ENSG00000284638","protein-coding","SMIM44","122405565"
"ENSG00000226780","ncRNA","AVPR1B-DT","122455332"
"ENSG00000226645","ncRNA","BUD13-DT","122455333"
"ENSG00000226609","ncRNA","SNX30-DT","122455334"
"ENSG00000224790","ncRNA","HLCS-AS1","122455337"
"ENSG00000284188","protein-coding","C1orf202","122455338"
"ENSG00000226490","protein-coding","C8orf90","122455339"
"ENSG00000291474","protein-coding","C8orf90","122455339"
"ENSG00000283536","protein-coding","LOC122455340","122455340"
"ENSG00000284294","ncRNA","LOC122455341","122455341"
"ENSG00000284526","protein-coding","LOC122455342","122455342"
"ENSG00000284976","protein-coding","LOC122513141","122513141"
"ENSG00000285938","ncRNA","BCL6-AS1","122526776"
"ENSG00000285946","protein-coding","LCE7A","122526777"
"ENSG00000286075","protein-coding","SMIM10L3","122526779"
"ENSG00000282936","protein-coding","LOC122526780","122526780"
"ENSG00000233461","ncRNA","TSNAX-DT","122526782"
"ENSG00000229852","ncRNA","KHDC1-AS1","122539212"
"ENSG00000269825","protein-coding","LOC122539214","122539214"
"ENSG00000279124","pseudo","IGSF3P1","122965330"
"ENSG00000224573","pseudo","RPL7AP78","122965331"
"ENSG00000253332","pseudo","RPL7AP80","122965332"
"ENSG00000235163","pseudo","RPL7AP81","122965333"
"ENSG00000224765","ncRNA","LINC02931","122965335"
"ENSG00000225005","pseudo","RPL7AP77","122965336"
"ENSG00000255106","pseudo","RPL7AP79","122965337"
"ENSG00000228955","pseudo","RPL7AP82","122965338"
"ENSG00000168255","ncRNA","POLR2J3-UPK3BL2","123258399"
"ENSG00000207955","ncRNA","MIR219A2HG","123464509"
"ENSG00000254515","pseudo","TRPC6P5","123464510"
"ENSG00000251147","pseudo","TRPC6P7","123464511"
"ENSG00000236503","pseudo","TRPC6P8","123464512"
"ENSG00000249607","pseudo","TRPC6P9","123464513"
"ENSG00000228768","ncRNA","MIR365BHG","123464515"
"ENSG00000227359","ncRNA","LINC02936","123464517"
"ENSG00000226874","pseudo","TRPC6P10","123464518"
"ENSG00000249815","ncRNA","LINC02945","123464519"
"ENSG00000254602","ncRNA","MIR130AHG","123466203"
"ENSG00000255503","ncRNA","LINC02951","123466204"
"ENSG00000256733","ncRNA","LINC02954","123466205"
"ENSG00000259083","ncRNA","PNN-AS1","123466206"
"ENSG00000260475","ncRNA","SLC25A28-DT","123466211"
"ENSG00000254153","ncRNA","LINC02950","123466212"
"ENSG00000285450","ncRNA","LINC02950","123466212"
"ENSG00000265206","ncRNA","MIR142HG","123466215"
"ENSG00000269086","ncRNA","LINC02965","123497957"
"ENSG00000267607","ncRNA","ICAM4-AS1","123706506"
"ENSG00000261663","ncRNA","ECI1-AS1","123706507"
"ENSG00000269646","ncRNA","ZNF888-AS1","123706511"
"ENSG00000272189","ncRNA","MAP7-AS1","123706512"
"ENSG00000273253","ncRNA","TRABD-AS1","123706513"
"ENSG00000260577","ncRNA","CDH3-AS1","123706523"
"ENSG00000287110","ncRNA","ACAD9-DT","123706524"
"ENSG00000260625","ncRNA","RUSF1-DT","123706528"
"ENSG00000272462","ncRNA","LINC02980","123706533"
"ENSG00000237520","ncRNA","LINC02971","123706537"
"ENSG00000272654","ncRNA","JTB-DT","123706540"
"ENSG00000278238","ncRNA","CKAP2-DT","123706541"
"ENSG00000255652","ncRNA","LINC02963","123706542"
"ENSG00000260853","ncRNA","NFATC2IP-AS1","123706545"
"ENSG00000259877","ncRNA","ZNF778-DT","123706547"
"ENSG00000251206","ncRNA","TILRLS","123706549"
"ENSG00000225472","ncRNA","NFIB-AS1","123706550"
"ENSG00000290320","protein-coding","H2BN1","124188214"
"ENSG00000214280","pseudo","DTWD1P1","124296660"
"ENSG00000212620","snoRNA","LOC124900174","124900174"
"ENSG00000202374","snoRNA","LOC124900175","124900175"
"ENSG00000252014","pseudo","LOC124900177","124900177"
"ENSG00000274535","pseudo","LOC124900178","124900178"
"ENSG00000200999","snoRNA","LOC124900179","124900179"
"ENSG00000221639","snoRNA","LOC124900180","124900180"
"ENSG00000207171","snoRNA","LOC124900181","124900181"
"ENSG00000201516","pseudo","LOC124900182","124900182"
"ENSG00000201863","pseudo","LOC124900183","124900183"
"ENSG00000212458","snoRNA","LOC124900184","124900184"
"ENSG00000212490","snoRNA","LOC124900185","124900185"
"ENSG00000212191","snoRNA","LOC124900186","124900186"
"ENSG00000221245","snoRNA","LOC124900187","124900187"
"ENSG00000239005","snoRNA","LOC124900188","124900188"
"ENSG00000245146","protein-coding","LOC124900193","124900193"
"ENSG00000199552","snoRNA","LOC124900196","124900196"
"ENSG00000202269","snoRNA","LOC124900197","124900197"
